,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
272,272,524947149134774272,1,updated attacker shot dead in parliament after soldier shot at national war memorial cbcott ottnews,"[ 8.1673609e-03 -4.4186451e-03  8.9741582e-03  8.2908571e-03
 -4.4267201e-03  2.7312906e-04  4.2998428e-03 -3.8925321e-03
 -5.5888998e-03 -6.5339487e-03 -6.5719389e-04 -3.0799906e-04
  4.4649304e-03 -2.4781453e-03 -1.7703521e-04  2.4609861e-03
  4.8848386e-03 -2.9126602e-05 -6.3647889e-03 -9.3097528e-03
  3.4989345e-05  6.6788127e-03  1.4691687e-03 -9.0019610e-03
 -7.9756044e-03  6.5692398e-03 -3.7772206e-03  6.2564071e-03
 -6.7002778e-03  8.4868856e-03 -6.5005375e-03  3.2582334e-03
 -1.0471091e-03 -6.8189218e-03 -3.2969976e-03 -1.1248963e-03
 -5.4635610e-03 -1.1964750e-03 -7.5926217e-03  2.6416322e-03
  9.1154324e-03 -2.4001910e-03 -1.0172020e-03  3.5259326e-03
  8.6954236e-03 -5.9331846e-03 -6.9161644e-03 -2.9566186e-03
  9.1834422e-03  8.6123007e-04 -8.6812545e-03 -1.4600707e-03
  9.5120864e-03 -7.5697782e-03 -5.3881612e-03  9.3336543e-03
 -8.9910021e-03  3.8060066e-03  6.3183066e-04  6.6733020e-03
  8.3172312e-03 -2.8541053e-03 -3.9816340e-03  8.8828793e-03
  2.0856799e-03  6.2789274e-03 -9.4654001e-03  9.6209729e-03
 -1.3686495e-03 -6.0472921e-03  2.9945895e-03 -4.5558467e-04
  4.7114440e-03 -2.2788767e-03 -4.1080192e-03  2.2839576e-03
  8.3757611e-03 -4.9841320e-03  2.6789890e-03 -7.9962546e-03
 -6.8159052e-03 -4.9437000e-04 -8.7795723e-03  2.7705741e-03
  1.5839288e-03 -2.3376117e-03  5.0271670e-03  9.7769117e-03
  8.5064862e-03 -1.8748763e-03  2.0463881e-03 -3.9877002e-03
 -8.2343528e-03  6.2720398e-03 -1.9344919e-03 -6.8792474e-04
 -1.7585458e-03 -4.5460593e-03  4.0826723e-03 -4.2546811e-03]","tf.Tensor(
[[-0.29615828  0.02099981 -0.09398103 ... -0.17314565 -0.00917258
   0.5961288 ]
 [-0.05089426 -0.04230182 -0.08843879 ... -0.42329788  0.33254442
  -0.38767943]
 [-0.5343111  -1.0405371   0.50980556 ... -0.6698615  -0.2195485
  -0.22728004]
 ...
 [-0.04810789 -0.19460334  0.25084516 ... -0.21977961 -0.13967945
   0.19926697]
 [-0.00935135 -0.265131    0.38432294 ... -0.26467156 -0.12939444
   0.18277639]
 [-0.03899873 -0.2785473   0.3500721  ... -0.2504098  -0.11562604
   0.18130285]], shape=(33, 768), dtype=float32)"
273,273,528976109518721024,0,obama declares stayathome moms arent worth a hill of beans says its a choice we dont want americans to ,"[ 0.0066259   0.01213887 -0.00925378  0.00199067 -0.01624758 -0.03113404
  0.03038927  0.07219563 -0.05313383 -0.07424775  0.01639674 -0.01975694
  0.01723788  0.01026559  0.01441556 -0.02338591  0.03970298 -0.03310134
  0.00141041 -0.09265853 -0.01173208  0.02618253  0.04881884  0.00512192
 -0.05051471  0.01102577 -0.02685344 -0.0396345  -0.0029756   0.03018039
  0.06340317 -0.02713264  0.00259789 -0.02889926 -0.03819002  0.08576263
 -0.03202468  0.00771722 -0.05356319 -0.05440933  0.05421375 -0.03691979
  0.00367859  0.0307731   0.04794122 -0.03233906 -0.05686793 -0.05277653
 -0.01092972  0.00265056  0.00723789 -0.02906379 -0.01181206 -0.01728735
 -0.03171422 -0.00747107 -0.02171531 -0.03151658 -0.00287139 -0.04081301
 -0.00377179 -0.02657028  0.097831    0.03864979 -0.04310834  0.05562985
 -0.05159521  0.01967464 -0.07308345 -0.04668277  0.0349962   0.0638196
  0.0154342   0.03999686  0.06484657  0.00756022  0.01953394  0.01246775
 -0.01061485  0.01997533  0.00027908 -0.0288749  -0.01732598  0.02105815
  0.00687233 -0.04068458  0.03842156  0.03011206  0.04611938  0.03263574
  0.02064444  0.02832569 -0.00852052  0.01877833  0.05008987  0.00081184
  0.01753643 -0.01226368  0.04412845 -0.01804617]","tf.Tensor(
[[-0.32794857  0.4851577  -0.21266602 ... -0.57608455  0.6802364
   0.15027261]
 [ 0.1422857   0.08596738 -0.27860638 ... -0.90551895  0.5540518
   0.7739479 ]
 [ 0.03799725  0.3800254  -0.21941248 ... -0.3835263  -0.20176609
   0.6479968 ]
 ...
 [ 0.01786191  0.05152263  0.26326466 ... -0.5925397   0.19391125
   0.1813806 ]
 [-0.02264893  0.1846863   0.24708068 ... -0.52750176  0.2677651
   0.29802194]
 [-0.18073665  0.06694768  0.2471999  ... -0.5866796   0.02453191
   0.13542005]], shape=(33, 768), dtype=float32)"
274,274,407209131351629824,1,we send our deepest condolences to the family and friends of paul walker and roger rodas ,"[-8.2599809e-03  9.4212294e-03 -2.6198427e-04 -2.0420405e-03
  4.6830624e-03 -4.1074515e-03  2.8342246e-03  7.1388511e-03
  6.0965396e-03 -7.5680348e-03  9.4507318e-03  4.6502175e-03
  4.0717805e-03 -6.3093589e-03  8.5621392e-03 -2.2364056e-03
  8.9514842e-03 -5.4022470e-03 -8.1873722e-03  6.8126270e-03
  1.6778701e-03 -2.2849776e-03  9.5824003e-03  9.5633157e-03
 -9.8961908e-03  2.4624888e-03  6.1980700e-03  3.9172294e-03
  2.0471825e-03  3.9317383e-04  7.8327354e-04 -3.8877788e-03
 -7.2148899e-03 -2.1828648e-03  3.9601210e-03  8.9330077e-03
  9.3671177e-03 -5.9828502e-03 -9.4980337e-03  9.8318616e-03
  3.4339449e-03  5.1456727e-03  6.3402220e-03 -2.8157728e-03
  7.4088480e-03  2.8384563e-03  2.8948595e-03 -2.4129851e-03
 -3.1645545e-03 -2.3730907e-03  4.3042111e-03  5.7300134e-05
 -9.6987346e-03 -9.7512985e-03 -6.2555331e-03 -1.4046209e-04
  2.0193288e-03  9.4834100e-03  5.5852672e-03 -4.2864671e-03
  3.1288015e-04  4.9531427e-03  7.8801010e-03 -1.1441838e-03
  4.3596379e-03 -5.8068042e-03 -7.8247959e-04  8.1979902e-03
 -2.4391469e-03 -9.7672986e-03  5.8974731e-03 -3.9917640e-03
 -1.1890930e-03  1.0105292e-02 -2.1773204e-03 -4.7895331e-03
 -5.3872610e-03  7.1075424e-03 -5.7569770e-03  2.1257938e-03
 -5.3663109e-03  6.1380188e-03  4.3522455e-03  2.6301313e-03
 -1.5100900e-03 -2.8245200e-03  9.1475369e-03  5.2519315e-03
 -2.1618840e-03 -9.5956596e-03 -7.4713067e-03 -1.0696144e-03
 -6.8401289e-04 -2.5957343e-03  9.8887896e-03 -4.3996508e-04
  5.9207161e-03 -7.5442703e-03 -2.5120075e-03 -5.6274864e-03]","tf.Tensor(
[[-0.09365253 -0.03539851  0.1187361  ... -0.1505534   0.30658808
   0.09178196]
 [ 0.48498446  0.24582721 -0.29997063 ... -0.02138503  1.1054318
  -0.14312509]
 [-0.5349211   0.6136833   0.6714363  ...  0.30644113  0.25926438
   0.39358413]
 ...
 [-0.18986489  0.6116146   0.5686619  ...  0.45692933 -0.10420958
   0.22743647]
 [-0.14067096  0.5893187   0.56693137 ...  0.43618774 -0.14980558
   0.05188874]
 [-0.29144174  0.53824896  0.7148956  ...  0.43176356  0.0711356
   0.16930187]], shape=(33, 768), dtype=float32)"
275,275,531183173443801088,1,i dont want to live on this planet anymore rt juddlegum pepsi is making a doritosflavored mountain dew dewitos ,"[-7.3161037e-03  1.3641750e-03 -7.2063189e-03 -2.2028687e-03
  3.6574695e-03  5.7835500e-03  1.4735028e-03  2.3213138e-03
 -4.1827867e-03  7.1391701e-03 -6.3306820e-03  4.5918166e-03
 -8.4459735e-03  2.3203788e-03 -5.1093251e-03 -4.3526855e-03
 -3.0355619e-03  5.6146984e-03  5.8162790e-03 -5.1963357e-03
  9.7163877e-04 -8.5843746e-03  8.0402447e-03  9.4651300e-03
 -2.9278230e-03  9.1131567e-04  6.9463090e-04  5.5724680e-03
 -8.6726723e-03  6.7722035e-04  7.0382040e-03  2.2196784e-03
  1.2264644e-03 -9.6755344e-03  8.5440511e-03 -6.2761353e-03
 -3.0357130e-03  3.4960327e-03 -8.0053968e-04  1.2836390e-03
  1.8597558e-03 -6.9162054e-03 -9.8099038e-03  9.2080086e-03
  6.3409968e-03 -6.9572022e-03  3.2883151e-03  2.0149275e-05
  5.0874697e-03 -7.0532882e-03  3.8889395e-03  4.2805551e-03
  1.0156659e-02 -4.7803577e-03 -1.3039559e-03 -7.3187347e-03
 -9.8691117e-03 -9.2151053e-03 -1.0848847e-03 -6.5444922e-03
  4.9428386e-03 -6.4473576e-03  2.6545767e-03  6.6668657e-04
 -3.5286408e-03 -8.5233070e-04  1.0014259e-02  9.4253710e-03
 -4.5383130e-03  9.3316287e-03 -5.8154268e-03  6.0173767e-03
 -3.0382355e-03  3.4062276e-03  3.2699052e-03  6.8800640e-03
 -2.2916691e-03  8.8820886e-03  7.7020694e-03 -9.7853281e-03
 -8.2369652e-03 -7.7751046e-03  2.8174126e-03 -2.6787561e-03
 -7.1551302e-03 -8.4475046e-03  8.6227292e-03  2.0617330e-03
 -9.4657866e-03 -4.9790218e-03  3.3265920e-03 -4.7260844e-03
  5.3577344e-03 -4.2847116e-03  2.8077562e-03 -8.2271993e-03
  6.2594512e-03  4.9596508e-03  9.7534474e-04  3.2335620e-03]","tf.Tensor(
[[-0.32927907  0.46927404  0.2189984  ... -0.782148    0.6027236
   0.44600973]
 [-0.07644321  0.55952865  0.65537184 ... -0.21548294  0.6002483
   0.77184767]
 [ 0.08558694  1.0475353   0.6721726  ... -0.25256646 -0.11577701
   0.3275977 ]
 ...
 [ 0.06625648  0.15167537  0.7087262  ... -0.00328225  0.32790554
  -0.02121834]
 [-0.06576473 -0.01613943  0.5252773  ...  0.154654    0.3631928
  -0.13741635]
 [ 0.07946506  0.06414488  0.6914142  ... -0.04494231  0.24704652
   0.03214855]], shape=(33, 768), dtype=float32)"
276,276,524593547807178753,1,giant puppysized spider found in south america said to be worlds largest ,"[-0.03033343  0.02128993 -0.00696366 -0.01962085 -0.00353123 -0.01425711
  0.01852748  0.05954992 -0.06853981  0.0079518  -0.01449168 -0.0509549
 -0.00800381  0.02779783 -0.02395491 -0.07127648  0.03424942  0.00078984
 -0.05444056 -0.1019428  -0.04543975  0.00752598  0.0666272   0.03099953
  0.0023536  -0.00340962 -0.01085886  0.02133549 -0.03822852  0.0216738
  0.04308207 -0.04989741 -0.00442415 -0.08371753 -0.01302966  0.00669016
  0.03197046  0.01206079  0.00050617 -0.03030411 -0.03538797 -0.0411947
 -0.05849468  0.02992474  0.01520288 -0.0301718  -0.02933722 -0.001456
  0.01357327  0.0048011   0.00142207 -0.04137048  0.00394561 -0.01726549
 -0.02597792 -0.03808435  0.02035694 -0.06080122 -0.03418188 -0.0078055
  0.00415439 -0.07203498  0.08041976 -0.0015118  -0.06090273  0.053278
  0.01373313  0.06993417 -0.07128827  0.02683439  0.01569898  0.08494718
  0.03336462 -0.00018274  0.01822442  0.06141686  0.02402849  0.02596386
 -0.00750503 -0.0228267  -0.0280077  -0.04712836  0.00443923  0.0236308
 -0.03805186 -0.04552275 -0.00218972  0.00908757  0.02900338  0.02905831
  0.02344079  0.03510733  0.04039193 -0.0365647   0.08726311  0.02637189
  0.04827936 -0.00779262  0.02367084 -0.00849528]","tf.Tensor(
[[-0.98169076 -0.1254023  -0.5287597  ... -0.03016885  0.37210274
  -0.21303302]
 [ 0.0485263   0.20212701 -0.7476841  ... -0.05351536  0.17601034
  -0.6315271 ]
 [-0.83062017  0.01780484  0.5345388  ...  0.07132909  0.37860936
   0.4324437 ]
 ...
 [-0.28833422  0.08561529 -0.20408967 ...  0.1935237   0.142403
  -0.00445341]
 [-0.38158405  0.1777337   0.12322183 ...  0.19196545  0.28602272
   0.05830793]
 [-0.929963    0.07084319  0.7444779  ...  0.23222238  0.30455062
   0.1942752 ]], shape=(33, 768), dtype=float32)"
277,277,519867098945044480,0,someone spray painted a penis on a 24 million bugatti veyron ,"[-3.1622663e-02  4.2085845e-02 -7.0814551e-03  1.3466321e-02
 -1.0706542e-02 -4.3078911e-02  3.5058815e-02  5.8811300e-02
 -7.5066246e-02 -3.4200341e-02 -5.6177236e-05 -2.5925977e-02
 -3.2321114e-02 -6.0761352e-03  1.5641097e-03  3.7400147e-03
  2.4948547e-02 -4.4525939e-04  2.3764074e-03 -1.2615287e-01
  1.6487200e-02  6.3596247e-04  9.2859015e-02 -3.2393437e-02
 -4.9566001e-02  2.0702183e-02 -2.2984138e-02 -2.4026044e-02
 -2.5497537e-02  2.8109450e-02  6.2946513e-02 -1.1440363e-02
  9.9254474e-03 -3.9359804e-02  9.3303778e-04  1.6532833e-02
  3.8725710e-03  1.5962020e-02 -4.0661294e-02 -3.4614990e-04
  7.2722688e-02 -7.1307190e-02 -4.9213264e-02  4.8457462e-02
  7.0111059e-02 -3.1345750e-03 -5.3635124e-02 -1.3208080e-02
  4.0017650e-02 -4.3469928e-03 -6.7060753e-03 -5.8651146e-02
  9.6539762e-03  1.8545887e-02 -8.1580050e-02  4.5072134e-03
  5.1228935e-03 -5.2772015e-02 -3.1193107e-02 -2.5097825e-02
  2.9089648e-02 -1.7854681e-02  3.1973276e-02  2.2744143e-03
 -2.4350176e-02  4.6426587e-02 -1.2220950e-02  5.3929940e-02
 -5.6884307e-02 -1.8367940e-03 -2.8461147e-02  3.6760133e-02
  4.4782747e-02  5.3578429e-02  1.9757848e-02  3.2548115e-02
  2.8219998e-02  2.7721409e-02  2.7314641e-02 -2.8064603e-02
 -1.1658519e-02 -4.6435535e-02 -1.7250331e-02  2.5094966e-03
  5.0079972e-03 -3.5775159e-02  8.6048869e-03  2.5963319e-02
  3.3546999e-02 -1.9179812e-02  4.3077465e-02  2.9991878e-02
 -8.6570298e-03  5.0857733e-04  4.0736593e-02 -4.1288231e-03
  3.1977583e-02 -5.2111264e-02  6.3898903e-03  2.8763713e-02]","tf.Tensor(
[[ 0.0830259  -0.10661303 -0.15353253 ... -0.31307337  0.41788918
   0.54628754]
 [ 0.34321657  0.11528894 -0.5595546  ... -0.13102956  0.3298745
   0.20405808]
 [ 1.7507551  -0.49972603  0.5270425  ... -0.29810947  0.13474464
  -0.07393046]
 ...
 [ 0.39522058 -0.15343857  0.11076023 ... -0.3671613   0.31023055
   0.24806485]
 [ 0.23386915 -0.1924575   0.08567462 ... -0.3102038   0.29937637
   0.27723843]
 [ 0.3591475  -0.22619082  0.17727047 ... -0.2986271   0.20208305
   0.32219958]], shape=(33, 768), dtype=float32)"
278,278,514142113601437696,1,well this is one way to quit your job watch alaskan reporter charlo green quit live on air ,"[ 0.00521082 -0.0035356  -0.004514    0.00113387 -0.00392257 -0.00659736
  0.00330855  0.00937099 -0.00715558 -0.01004977 -0.00349694  0.0074459
 -0.01024253  0.01071676 -0.00049705  0.002482   -0.0018478  -0.00605909
  0.00325419  0.00593499 -0.00733658 -0.00135088  0.00162551  0.00434666
  0.00744934 -0.00380945  0.00742833 -0.00580166 -0.00224264  0.009729
  0.00589493 -0.00907983 -0.00142111 -0.00976043 -0.00213803  0.00588655
 -0.0079381   0.00568464  0.00643094 -0.00414192 -0.00997376 -0.00299755
 -0.00266454  0.00378089  0.00953736  0.00205051 -0.00230542  0.00273849
 -0.00697956 -0.00102373 -0.00154349  0.00993714 -0.00625764 -0.00757233
  0.00242382  0.00299513 -0.00736446 -0.0061616  -0.00150802 -0.00351201
 -0.00888923 -0.00403882 -0.00320383  0.0071337   0.00075734  0.00212204
  0.00034204 -0.00371375  0.00304455  0.0011152   0.00607303 -0.00095018
 -0.00924583  0.00108911  0.01095881 -0.00566093 -0.00545645 -0.00217487
  0.00915423 -0.00103168  0.01001671 -0.00874128  0.00908764 -0.01007332
  0.00961513  0.00176646  0.0030902  -0.00607017  0.00937873  0.0066444
 -0.00547333 -0.00990928  0.0074594  -0.00588825 -0.00940321  0.00277971
 -0.00529067 -0.00798179  0.00998834 -0.00158394]","tf.Tensor(
[[-0.22676657 -0.01731778 -0.00990262 ... -0.58905506  0.46954963
   0.19303991]
 [ 0.5904349   0.33884317  0.46294752 ...  0.00388128  1.0446374
  -0.78351283]
 [-0.76483566 -0.26908728 -0.07518403 ... -0.7187964   0.3296269
   0.20120676]
 ...
 [-0.02905888 -0.33884302  0.6000801  ... -0.09272839  0.11389341
  -0.12643571]
 [ 0.11234904 -0.3455398   0.5999603  ... -0.13068178  0.15937175
  -0.20493564]
 [ 0.21705382 -0.2571759   0.5986091  ... -0.03679347  0.08794497
  -0.15978462]], shape=(33, 768), dtype=float32)"
279,279,504106473467944960,1,this audio tape played on cnn seems to corroborate witness accounts that darrenwilson kept shooting after michaelbrown tried to surrender,"[-0.00442525 -0.00646415  0.00472396 -0.01054747 -0.00486523  0.00029439
 -0.01202024 -0.00121115  0.00417936 -0.0035055  -0.01176452 -0.00168864
  0.00181991  0.00070405  0.01036224  0.0059149   0.00717377 -0.01051905
  0.01360289  0.00046466  0.00395077 -0.00051147  0.00124096 -0.009912
 -0.01288354  0.01314426 -0.00516848  0.0004288   0.00944031  0.00233287
  0.01473333  0.00055468 -0.01480321 -0.00441268  0.00047589 -0.00579296
  0.00362948  0.00604574 -0.00983086  0.01081165  0.01461204  0.00147775
  0.01063195 -0.0082641   0.00094026 -0.01056409  0.00131114 -0.00697931
 -0.00286725 -0.00271842  0.00865638 -0.00137852  0.00853661  0.00636262
 -0.01027563  0.01048106  0.00278195  0.01289512  0.00642978 -0.00724292
 -0.00161753 -0.00167946  0.00288266  0.01383865 -0.00052675  0.0045298
  0.00548541 -0.01056552  0.00748689  0.00982291 -0.00218344 -0.00079687
 -0.00465202 -0.00137084  0.00740507 -0.00182923  0.00268118  0.00219991
  0.00076809  0.00763812 -0.00604878 -0.0032789  -0.00154053  0.00120323
  0.0002122  -0.00088471 -0.01001734  0.01247808 -0.0063062   0.00397168
  0.00517636 -0.00890069 -0.00542067 -0.00756311 -0.00988435  0.00342849
  0.01546341  0.00687175 -0.00026496  0.00637708]","tf.Tensor(
[[-4.31910783e-01 -1.61234602e-01 -1.47705048e-01 ... -2.03195959e-01
   3.45675230e-01  1.96060970e-01]
 [-6.50679469e-01 -5.13930976e-01 -2.31481165e-01 ... -2.51705080e-01
   4.45464820e-01 -7.03631714e-02]
 [ 5.54406643e-01 -7.89170742e-01 -2.81916112e-01 ... -1.11356705e-01
   1.06187835e-01 -2.97911108e-01]
 ...
 [-6.58642113e-01 -3.01044941e-01 -9.62846354e-02 ...  2.36094892e-01
   4.05894905e-01 -2.13764757e-01]
 [-3.76113653e-01  3.17888800e-04  2.23925710e-03 ...  1.76548511e-01
   2.11269170e-01 -1.63891047e-01]
 [-6.19914174e-01 -2.48637229e-01 -6.18450269e-02 ...  2.03040391e-01
   4.14485097e-01 -1.69122368e-01]], shape=(33, 768), dtype=float32)"
280,280,509464271118688257,1,source microsoft in discussions to buy minecraft maker mojang for more than 2 billion wsj ,"[ 0.01004178  0.00777514  0.00125628 -0.00348763 -0.00055211  0.00028538
 -0.00678321  0.00638112  0.00238211  0.00386608 -0.00753666  0.00906898
  0.00045439 -0.00049927 -0.00924578  0.00369085  0.00719545  0.00749309
 -0.00686475 -0.00856162 -0.00570713 -0.00066169 -0.00849885 -0.00852235
 -0.00240076  0.00117673 -0.01013869 -0.00386629  0.00057658  0.00724447
  0.00196964 -0.00081537 -0.00784157 -0.00740072 -0.00085759  0.00807494
  0.0057276  -0.00157951  0.00085975 -0.01007549 -0.00156692 -0.00490006
  0.0060573  -0.00235597 -0.0049151  -0.01020163 -0.00112266 -0.00756046
 -0.00154078 -0.00434195 -0.00210107 -0.00361073 -0.00842675 -0.00153437
  0.0016246  -0.00400784 -0.00801079 -0.00373821 -0.00972485 -0.00090056
  0.00614938 -0.00294544  0.00336483  0.00510148  0.0086836   0.00617721
  0.00989674 -0.00956799 -0.00885789 -0.00688159 -0.00771949 -0.00820413
 -0.00791507 -0.00308413  0.00154714 -0.00298313 -0.0094265   0.00548157
  0.00075813  0.00502381  0.00702856  0.00801573 -0.00110773  0.00377479
 -0.00542969  0.00198551  0.0046601   0.0105521  -0.00315051  0.0032005
 -0.0057895  -0.00244358  0.00855234 -0.00410283 -0.00099185 -0.00946065
 -0.0098968   0.00932093 -0.00617486  0.00498085]","tf.Tensor(
[[-4.36203718e-01 -1.07536115e-01 -1.43874437e-03 ... -3.53551149e-01
   4.41692770e-03  2.40196154e-01]
 [ 1.03497899e+00  9.37385201e-01 -8.46460462e-04 ... -1.66603118e-01
   2.97046959e-01  8.42083246e-03]
 [-1.18397012e-01  8.95397067e-01  1.68357700e-01 ... -4.33375955e-01
   4.94565547e-01  3.88579786e-01]
 ...
 [ 9.46023613e-02 -5.39579503e-02  1.66995496e-01 ...  3.68952751e-02
   1.34767354e-01 -1.45628691e-01]
 [-8.30734596e-02 -7.77507126e-02  3.07119250e-01 ...  1.75630748e-01
   2.06892163e-01  5.43370880e-02]
 [ 5.05045950e-02 -1.29543811e-01  3.46024275e-01 ...  5.98080941e-02
   2.94377893e-01 -1.09263994e-02]], shape=(33, 768), dtype=float32)"
281,281,407162181059612672,1,paul walker died at the age of 40 saturday our hearts go out to his family and friends ,"[-5.4881419e-04  2.3720975e-04  5.1025990e-03  9.0226317e-03
 -9.3146870e-03 -7.1278485e-03  6.4645545e-03  8.9999773e-03
 -5.0285715e-03 -3.7661565e-03  7.3873913e-03 -1.5418590e-03
 -4.5461790e-03  6.5756189e-03 -4.8689977e-03 -1.8256584e-03
  2.8814774e-03  1.0073602e-03 -8.3004022e-03 -9.4698165e-03
  7.3286537e-03  5.0715860e-03  6.7747999e-03  7.6862157e-04
  6.3638515e-03 -3.4152106e-03 -9.4256079e-04  5.7820734e-03
 -7.5459592e-03 -3.9395317e-03 -7.5170668e-03 -9.3485345e-04
  9.5567983e-03 -7.3448969e-03 -2.3371191e-03 -1.9410029e-03
  8.0901841e-03 -5.9394226e-03  4.8962647e-05 -4.7566202e-03
 -9.6120676e-03  5.0085634e-03 -8.7835202e-03 -4.3956181e-03
 -2.7381657e-05 -2.9372814e-04 -7.6688244e-03  9.6286144e-03
  4.9946220e-03  9.2427591e-03 -8.1701819e-03  4.4985055e-03
 -4.1377037e-03  8.2094735e-04  8.5143540e-03 -4.4756504e-03
  4.5236154e-03 -6.8049803e-03 -3.5523642e-03  9.4054453e-03
 -1.5766447e-03  3.1629394e-04 -4.1423296e-03 -7.6975296e-03
 -1.5189374e-03  2.4835030e-03 -8.7778468e-04  5.5511636e-03
 -2.7546904e-03  2.2784574e-03  5.4665827e-03  8.3639352e-03
 -1.4514187e-03 -9.2187654e-03  4.3843612e-03  5.8500719e-04
  7.4530193e-03 -8.0873666e-04 -2.6408422e-03 -8.7718451e-03
 -8.6921529e-04  2.8240939e-03  5.4113921e-03  7.0658512e-03
 -5.7138135e-03  1.8526353e-03  6.1052344e-03 -4.8072673e-03
 -3.1145408e-03  6.8083182e-03  1.6350552e-03  1.8734703e-04
  3.4913868e-03  2.0796007e-04  9.6382629e-03  5.0707958e-03
 -8.9288391e-03 -7.0520462e-03  9.0242689e-04  6.4091166e-03]","tf.Tensor(
[[ 0.01780681 -0.00210894  0.1995452  ... -0.2413122   0.27878523
   0.24146765]
 [ 0.11224234  0.25358772  0.10321154 ...  0.21905828  0.37596822
  -0.69715774]
 [ 0.7528209  -0.0079657   0.02864632 ... -0.21323086 -0.5707497
  -0.35256356]
 ...
 [ 0.06801362  0.03615659  0.56199324 ... -0.19119465  0.07524052
  -0.16551152]
 [ 0.00453983 -0.06140491  0.42008606 ... -0.15082493  0.21892245
  -0.20778011]
 [ 0.02849059 -0.23630726  0.3844601  ... -0.18478212  0.2903766
  -0.12957275]], shape=(33, 768), dtype=float32)"
282,282,515918632178577408,0,groundbreaking female pilot who bombed isis is now disowned by her family ,"[-0.00765833  0.02981879 -0.03500238 -0.03010898  0.04491614 -0.00445324
 -0.00831648  0.05575257 -0.03111264 -0.02712937 -0.03198115 -0.04762626
  0.01688015 -0.03763829  0.0487402  -0.0235412   0.02104831  0.00301061
  0.00819099 -0.03675256 -0.02607441 -0.03821906 -0.00328458 -0.03212733
 -0.01837127 -0.00190448 -0.02248866 -0.01417292 -0.02862993  0.04875534
  0.10219682 -0.03182872 -0.04003379 -0.01832069  0.00630971  0.06606659
 -0.01724581  0.03517593 -0.0146811   0.00667187  0.03967302 -0.05218889
 -0.0434298   0.03488263  0.02979289  0.00776258  0.02720437 -0.05583771
 -0.00260832 -0.02657807  0.0679568  -0.05390309  0.03444486 -0.02187002
 -0.06060328  0.01479903  0.0167479   0.00592464 -0.02340437 -0.03028484
  0.00010387 -0.02443872  0.04824038  0.00809669 -0.03694805  0.04436796
  0.04373137 -0.00830271 -0.04789127  0.00855098 -0.02943255 -0.00472214
  0.03166953  0.06851535 -0.00149947  0.023777   -0.01061189  0.02250692
 -0.0105455   0.02617266 -0.0350459  -0.01824601 -0.02657547 -0.00358937
  0.00283136 -0.03248224 -0.02433015  0.01599426  0.05561386 -0.02655937
  0.03086947  0.01698265  0.00373385 -0.03109237  0.0129139  -0.01575302
  0.04880673 -0.00516109  0.01638869 -0.02321542]","tf.Tensor(
[[-0.3150293   0.00904791 -0.11214936 ... -0.25363824  0.52424437
   0.40526727]
 [ 0.07246226  0.2800655  -0.23918045 ... -0.22948731  0.6462625
  -0.8949667 ]
 [ 0.13760424 -0.38966477  0.25784492 ... -0.8311123  -0.16375828
  -0.14588612]
 ...
 [-0.15433756 -0.0139891   0.19667712 ...  0.0398018   0.16544586
  -0.14424668]
 [-0.10302708 -0.09340152 -0.06974415 ... -0.1009288   0.3010905
  -0.08592613]
 [ 0.00664533 -0.16067186 -0.08267728 ... -0.15618777  0.2877368
  -0.02776612]], shape=(33, 768), dtype=float32)"
