,tweet_id,label,text,n2v
380,504771233557147648,False,maybe tupac is alive and we're dead.,"[ 7.1321023e-03 -1.5169455e-03  8.0034211e-03 -9.3636317e-03
 -8.1155496e-03 -6.7992359e-03 -3.9493153e-03  5.2009574e-03
 -3.9459621e-03 -8.5403807e-03  8.3978139e-03 -3.9246748e-03
  8.8068759e-03 -4.8195301e-03  4.0116142e-03  4.9427273e-03
  2.4261747e-03 -2.8863265e-03  2.8130207e-03 -8.3929552e-03
 -2.7800261e-03 -2.5794641e-03  7.4160066e-03 -3.5518962e-03
 -6.7316727e-03  4.4946624e-03 -6.0287007e-04 -3.6705984e-03
  6.9197738e-03  3.9655864e-03 -3.8581281e-03  7.1406527e-04
  9.3567800e-03  7.7115200e-03  6.3990480e-03  4.8303269e-03
  2.2678527e-03 -1.8848237e-03 -6.4649605e-03 -4.2646396e-04
 -1.6016499e-03 -7.5180124e-04 -6.3488665e-03  7.5540729e-03
 -6.6316952e-03 -7.3680091e-03 -2.8735371e-03 -1.7208742e-03
 -7.6348088e-03  7.4806350e-04 -5.2380357e-03 -1.3891337e-03
 -7.5061256e-03  1.7761133e-03  3.3539906e-03 -1.0167744e-05
 -5.4648477e-03 -1.7884816e-03  7.1197972e-03  3.8504272e-03
 -8.9551723e-03 -3.5509507e-03  2.5643210e-03  2.1935552e-03
 -9.7030485e-03  4.7777193e-03 -8.7172631e-03 -7.2790263e-03
  3.2984838e-03 -3.4067025e-03  3.5198606e-03  8.9471862e-03
 -3.4241588e-03  9.4272206e-03  1.9087554e-03  9.9331709e-03
  5.8160145e-03 -9.2260242e-03 -3.3801119e-03  6.5244134e-03
  5.4961299e-03  8.8454271e-03  6.9306963e-03  8.2598310e-03
 -9.9171456e-03  4.2235674e-03 -4.9416763e-03  3.6047641e-03
  6.2375907e-03  4.3633152e-03  7.6583144e-03  1.4744359e-03
 -1.2641008e-03  5.8453004e-03 -5.6308010e-03  1.1300228e-04
  9.6067311e-03 -5.4858602e-03  3.8025684e-03 -8.0546970e-03]"
381,532007252677656576,False,*dead* at this list of banned slang by chick-fil-a manager: URL,"[ 0.02033233  0.01364885 -0.00457901  0.00782295  0.00583617 -0.01486852
  0.02531412  0.04336216 -0.01968486 -0.0138643  -0.00695418 -0.01096915
 -0.00212573 -0.02542633  0.00688856 -0.0176999  -0.01915657 -0.03620725
 -0.00126498 -0.06853361  0.00046746  0.00116007 -0.00840044 -0.02179017
 -0.02131519 -0.00799155 -0.03680827 -0.01728367 -0.00463737 -0.00127076
  0.01324973  0.00951193  0.01795634 -0.03073589 -0.00913864  0.03022676
 -0.00233381  0.00101053 -0.0387125  -0.05163594  0.00127238 -0.00812454
  0.0079457   0.00767227  0.01376824 -0.03568988 -0.00731806 -0.00360422
 -0.003877    0.02637273  0.01086153 -0.0235098   0.01907323  0.0039587
 -0.00678196 -0.01074989 -0.00481817  0.02040852 -0.01952205  0.01431712
 -0.00030434  0.00204853  0.02501005 -0.0075587  -0.03529311  0.01593645
  0.02146156  0.03768926 -0.07056663  0.02027786 -0.0193317   0.03805362
  0.03169524  0.00152413  0.02024449  0.00348469 -0.01682437  0.00922144
 -0.01993072  0.00444178 -0.01571322  0.02122594 -0.04187248  0.02819791
 -0.02248249 -0.00118036  0.01207087  0.02517416  0.03594722  0.03440969
  0.04424059  0.01590529 -0.00903014  0.01669392  0.03074842 -0.01383645
 -0.01042558 -0.00300967  0.02682591 -0.00929801]"
382,521790189715615744,False,stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳,"[-8.6534861e-03  3.6831636e-03  5.2043814e-03  5.7617784e-03
  7.4977311e-03 -6.1758570e-03  1.1277071e-03  6.0976287e-03
 -2.8332036e-03 -6.1995485e-03 -4.0315808e-04 -8.4134080e-03
 -5.6021390e-03  7.0956978e-03  3.3652200e-03  7.2365650e-03
  6.8503725e-03  7.5512719e-03 -3.8005824e-03 -5.8005826e-04
  2.3499485e-03 -4.5239846e-03  8.4141474e-03 -9.8841134e-03
  6.7852354e-03  2.9329017e-03 -4.9385820e-03  4.4454886e-03
 -1.7514075e-03  6.7248521e-03  9.9996487e-03 -4.3859840e-03
 -6.0444523e-04 -5.7239356e-03  3.8473522e-03  2.8097278e-03
  6.9182510e-03  6.1160945e-03  9.5705185e-03  9.3116574e-03
  7.9230983e-03 -7.0233149e-03 -9.1798604e-03 -3.8802502e-04
 -3.1169925e-03  7.9156309e-03  5.9632184e-03 -1.5527657e-03
  1.4900503e-03  1.8166695e-03  7.8360075e-03 -9.5476396e-03
 -2.2170949e-04  3.4633670e-03 -9.7097241e-04  8.4111439e-03
  9.0427734e-03  6.5780520e-03 -7.2030624e-04  7.7537168e-03
 -8.5544623e-03  3.1993517e-03 -4.6009854e-03 -5.0838590e-03
  3.5721988e-03  5.3817094e-03  7.8003719e-03 -5.7386123e-03
  7.4561918e-03  6.6451705e-03 -3.6891366e-03 -8.7723965e-03
  5.4928842e-03  6.5340758e-03 -7.8846427e-04 -6.7282524e-03
 -7.1049943e-03 -2.5072780e-03  5.1423898e-03 -3.6706857e-03
 -9.4156489e-03  3.8372315e-03  4.8685358e-03 -6.4126872e-03
  1.2021285e-03 -2.0960672e-03  4.6079829e-05 -9.9246744e-03
  2.7178198e-03 -4.7747097e-03  1.0740395e-03 -1.5659258e-03
  2.2237592e-03 -7.9207597e-03 -2.6770192e-03  2.7093412e-03
  5.3737103e-03 -2.4188689e-03 -9.5279254e-03  4.4965320e-03]"
383,519375764165509121,False,#viral: mexico mass grave discovered after student protesters go missing URL URL,"[-8.2413731e-03  9.2970729e-03 -1.9739573e-04 -1.9618147e-03
  4.6037384e-03 -4.0948237e-03  2.7455417e-03  6.9436654e-03
  6.0577565e-03 -7.5134393e-03  9.3793524e-03  4.6730852e-03
  3.9619659e-03 -6.2393504e-03  8.4629124e-03 -2.1507803e-03
  8.8227699e-03 -5.3616553e-03 -8.1267944e-03  6.8219085e-03
  1.6696401e-03 -2.1988919e-03  9.5148114e-03  9.4966637e-03
 -9.7710444e-03  2.5032654e-03  6.1549684e-03  3.8712213e-03
  2.0199383e-03  4.3259835e-04  6.7579007e-04 -3.8246321e-03
 -7.1356818e-03 -2.0951538e-03  3.9255582e-03  8.8195074e-03
  9.2569198e-03 -5.9749074e-03 -9.4006965e-03  9.7626271e-03
  3.4307961e-03  5.1606102e-03  6.2785964e-03 -2.7996192e-03
  7.3244516e-03  2.8320006e-03  2.8684675e-03 -2.3802265e-03
 -3.1282308e-03 -2.3693179e-03  4.2726435e-03  7.7821707e-05
 -9.5870709e-03 -9.6668219e-03 -6.1429604e-03 -1.2797698e-04
  1.9929993e-03  9.4296942e-03  5.5859960e-03 -4.2904709e-03
  2.7679882e-04  4.9660802e-03  7.6967082e-03 -1.1437817e-03
  4.3212962e-03 -5.8133327e-03 -7.9964940e-04  8.1035811e-03
 -2.3624164e-03 -9.6584344e-03  5.7814037e-03 -3.9272257e-03
 -1.2224402e-03  9.9794008e-03 -2.2510942e-03 -4.7607906e-03
 -5.3314865e-03  6.9811973e-03 -5.7063624e-03  2.1078915e-03
 -5.2565802e-03  6.1190245e-03  4.3590153e-03  2.6069924e-03
 -1.4906800e-03 -2.7469061e-03  8.9918934e-03  5.2152639e-03
 -2.1601964e-03 -9.4716251e-03 -7.4258270e-03 -1.0695799e-03
 -7.9290464e-04 -2.5601201e-03  9.6801594e-03 -4.5757572e-04
  5.8717928e-03 -7.4516479e-03 -2.5047518e-03 -5.5507338e-03]"
384,506118402466152449,False,"i'm alive, see you soon !","[ 1.5541585e-02  1.3593827e-02  1.2062411e-02  2.0941537e-02
  1.4953879e-02 -3.2531392e-02  2.2824045e-02  3.7666481e-02
 -1.5865009e-03 -3.0693213e-02  1.2988551e-02 -1.9972119e-02
  3.8209611e-03  1.6885435e-02  1.9561151e-02  1.5981883e-02
  1.7016606e-02  2.1173197e-04 -1.5233935e-02 -1.9705895e-02
  2.6742974e-02  7.5839241e-03  5.8906064e-03 -2.7421644e-02
  5.2325288e-03  1.3902667e-02 -2.7935375e-02  7.6613640e-03
 -4.0641869e-03  2.3810940e-03  8.9954631e-03 -8.5077807e-03
  6.8653831e-03 -3.0914193e-03 -6.3427939e-04  2.2910707e-02
  1.7582331e-02 -8.0824634e-03 -1.3084497e-02  1.7804316e-04
 -1.3264608e-02  9.2224060e-03 -1.2833597e-03 -1.5651925e-02
  3.1526673e-03  1.4147371e-02 -1.5202690e-02 -1.3814016e-02
  1.3964849e-03  8.5577900e-03  1.5985424e-03 -7.6423641e-03
 -1.7883925e-02 -8.3913952e-03  1.9228835e-02 -2.0020409e-03
  2.1766320e-02  1.2380442e-02 -4.2833029e-03  3.4201980e-02
 -2.3526510e-02  3.7224148e-03 -9.0251314e-03 -1.4472172e-02
 -6.8664942e-03  3.8596622e-03  1.8198580e-03 -9.4898641e-03
 -1.8585005e-03 -1.3373459e-03 -1.4704065e-02 -3.3732182e-03
 -2.5011972e-03 -4.5032632e-03  1.5380573e-02 -1.8438421e-02
  1.0944621e-02 -5.4984200e-03 -2.2705413e-02  7.5269272e-03
 -1.9260624e-02  2.8359398e-02  1.1087785e-02  2.4276422e-02
 -1.2679563e-02  2.0215146e-02  9.2996201e-03 -1.4374359e-02
  5.6413459e-03 -4.4861110e-03  6.3116318e-03  3.5591156e-03
 -9.6858756e-05 -9.9289883e-03  1.9405117e-02  4.8836144e-03
 -1.1647574e-02 -1.6841643e-02 -9.8837847e-03  1.4342616e-02]"
385,568568737621630977,False,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,"[ 7.7612689e-03  9.2375390e-03  1.1735980e-03 -8.4080426e-03
  8.4799733e-03 -3.7660936e-03  5.7909489e-03  4.5621549e-03
  9.7503653e-03 -9.4465660e-03  9.2733214e-03 -9.3950164e-03
 -6.9503505e-03 -9.1759544e-03 -5.6451405e-03  7.5102248e-03
  9.2665376e-03 -3.3306864e-03  3.8388006e-03 -3.8065445e-03
  7.9473024e-03  5.8907769e-03  9.2755945e-05 -3.6698875e-03
 -7.2594578e-03  4.8629697e-03  1.3939483e-03 -2.6371991e-03
  7.8928517e-03 -4.0102908e-03 -9.2185363e-03 -2.2893236e-03
  1.4648474e-04 -6.8224971e-03 -5.5651497e-03 -8.5348878e-03
  9.3350699e-03  7.4715642e-03 -3.4892390e-04  7.4188891e-03
  8.0046756e-03 -8.3248416e-04  6.6490811e-03  3.8195243e-03
  5.0872690e-03  7.2086095e-03 -4.8006875e-03 -2.3094362e-03
  8.7839627e-04  4.3016039e-03  3.4418292e-03  5.0765718e-03
  4.5508514e-03 -8.4925974e-03 -3.2220918e-03 -7.3273852e-03
  9.7872373e-03  5.0329957e-03  1.7428215e-04  4.1068625e-03
 -7.7692303e-03 -6.4411755e-03  3.1485504e-03  6.6670501e-03
  3.9807088e-03  6.1633000e-03 -1.9352409e-03 -3.3381265e-03
  1.6549596e-04 -3.1503164e-03 -5.5716932e-03 -7.7354792e-03
  6.6200369e-03 -1.0734039e-03 -1.8091283e-03 -7.8125438e-03
  9.4481427e-03  8.4931363e-04  1.7657612e-03  2.5454473e-03
 -7.5434800e-03  1.6456903e-03  3.0226195e-03 -8.5494509e-03
  4.8754695e-03  2.4017463e-03  7.6226229e-03  5.1167440e-03
 -3.0198474e-03 -7.1820719e-03  7.2077033e-03  1.9898049e-03
  5.2630608e-03  6.4536179e-03  1.9811124e-03 -6.2248507e-03
  6.0030045e-05  8.3816014e-03 -6.0931467e-03  9.5162261e-03]"
386,524263570985340928,True,goliath encounter: puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL,"[ 8.2013858e-03 -4.4170194e-03  9.0224957e-03  8.2975505e-03
 -4.4499515e-03  2.7893178e-04  4.3126000e-03 -3.8953121e-03
 -5.6411657e-03 -6.5743467e-03 -6.1502197e-04 -3.4850597e-04
  4.4860272e-03 -2.4714535e-03 -1.4904137e-04  2.4810454e-03
  4.9543045e-03 -2.9846664e-05 -6.4094937e-03 -9.3539618e-03
  5.3650463e-05  6.6797049e-03  1.5806616e-03 -9.0143317e-03
 -7.9950551e-03  6.6058426e-03 -3.8483816e-03  6.2538884e-03
 -6.7121764e-03  8.5045714e-03 -6.5197302e-03  3.2742736e-03
 -1.0479379e-03 -6.8460712e-03 -3.2797325e-03 -1.0870207e-03
 -5.4616076e-03 -1.2273052e-03 -7.6550026e-03  2.6188304e-03
  9.0884641e-03 -2.4206669e-03 -9.8568737e-04  3.5267207e-03
  8.6833332e-03 -5.9322855e-03 -6.9150748e-03 -2.9709281e-03
  9.1559310e-03  8.9304149e-04 -8.7067708e-03 -1.5034615e-03
  9.5007587e-03 -7.5622899e-03 -5.3874515e-03  9.3283588e-03
 -9.0033868e-03  3.8364744e-03  6.3383253e-04  6.6723358e-03
  8.3381282e-03 -2.8917410e-03 -3.9706710e-03  8.9474441e-03
  2.0603498e-03  6.3378755e-03 -9.5129143e-03  9.6465200e-03
 -1.3681611e-03 -6.0507078e-03  2.9981635e-03 -4.3823308e-04
  4.7427500e-03 -2.2312701e-03 -4.1384874e-03  2.2615830e-03
  8.3553288e-03 -4.9897698e-03  2.6579655e-03 -8.0366535e-03
 -6.8317126e-03 -4.6052606e-04 -8.8007003e-03  2.8083266e-03
  1.5766240e-03 -2.3275258e-03  5.0410377e-03  9.7794263e-03
  8.4947878e-03 -1.8826036e-03  2.0885577e-03 -4.0217103e-03
 -8.2857013e-03  6.2908796e-03 -1.9220685e-03 -6.4301054e-04
 -1.7829967e-03 -4.5993077e-03  4.0527545e-03 -4.3128156e-03]"
387,387309869080281088,False,it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you: URL,"[-0.00833946  0.00943485 -0.00018651 -0.00198954  0.00468965 -0.00412822
  0.00280385  0.00708444  0.0061683  -0.00761777  0.00949842  0.00471186
  0.00400434 -0.00631269  0.00857865 -0.00215325  0.00900361 -0.00542239
 -0.00822339  0.00686371  0.00170411 -0.00220979  0.00968713  0.00964207
 -0.00991755  0.00257465  0.00623751  0.00398201  0.0020356   0.00046871
  0.00073571 -0.00386492 -0.00718632 -0.00211835  0.00394954  0.00891577
  0.00938623 -0.00611801 -0.00952719  0.00987424  0.00343835  0.00527992
  0.00638067 -0.00283085  0.00745272  0.00287622  0.00294023 -0.0024887
 -0.00316667 -0.00241857  0.00435153  0.00011133 -0.00975922 -0.00982466
 -0.00624017 -0.00018286  0.00202401  0.00958751  0.00571193 -0.00431616
  0.00026078  0.00501548  0.0078002  -0.00110563  0.00433268 -0.00587349
 -0.00082028  0.00821135 -0.00240184 -0.009769    0.00583707 -0.0039965
 -0.00126635  0.01015113 -0.00228528 -0.00484885 -0.00539655  0.00707249
 -0.00582399  0.00214676 -0.00535094  0.00621459  0.00443045  0.00270981
 -0.00149623 -0.00276863  0.00918581  0.00526889 -0.00222929 -0.00961814
 -0.00751868 -0.0011265  -0.00077378 -0.00264587  0.00984934 -0.00049195
  0.00600516 -0.00755213 -0.00249319 -0.0056089 ]"
388,539115704285270017,False,"obama daughter is not pregnant. now when obama get the internet shut down on some olivia type time, we all gonna be sick","[ 7.6848925e-03  9.5233899e-03  1.0295660e-03 -8.4085492e-03
  8.7143835e-03 -4.2355731e-03  6.0408590e-03  5.1547042e-03
  9.3751457e-03 -9.7071277e-03  9.0344111e-03 -9.8313848e-03
 -6.9589745e-03 -8.8223461e-03 -5.6094714e-03  7.5999051e-03
  9.3986532e-03 -3.5437741e-03  3.6948337e-03 -4.2006746e-03
  7.9244049e-03  6.1162240e-03  1.8871728e-04 -4.1872156e-03
 -6.9716577e-03  4.8624072e-03  1.1816798e-03 -2.6544472e-03
  7.8374650e-03 -4.1124918e-03 -8.8966377e-03 -2.5762813e-03
  3.2336987e-04 -7.2724340e-03 -5.9922682e-03 -8.2798889e-03
  9.1943750e-03  7.4494933e-03  8.6235676e-05  6.6809775e-03
  8.0298083e-03 -1.3576525e-03  6.8210470e-03  3.7403204e-03
  5.4318248e-03  7.2669694e-03 -5.1695141e-03 -2.1562378e-03
  8.4684114e-04  4.5087310e-03  3.3692056e-03  5.0191060e-03
  4.6170992e-03 -8.7469891e-03 -3.0989284e-03 -7.2615030e-03
  9.8656788e-03  5.2064173e-03 -2.6381607e-05  4.1343216e-03
 -7.4502723e-03 -6.4258613e-03  3.6738673e-03  6.8887984e-03
  3.6607056e-03  6.6612600e-03 -2.0491334e-03 -3.1284720e-03
 -1.4525893e-04 -2.7820766e-03 -5.4980130e-03 -7.8135002e-03
  7.0065479e-03 -1.1089821e-03 -1.4983983e-03 -7.9907291e-03
  9.4486866e-03  9.1113016e-04  1.7025028e-03  2.7715389e-03
 -7.7639399e-03  1.5441710e-03  2.5396259e-03 -8.4262025e-03
  5.2474211e-03  2.2220130e-03  8.1369905e-03  5.4760082e-03
 -2.5583638e-03 -7.1479375e-03  7.3661110e-03  2.3706660e-03
  5.6785261e-03  6.4594885e-03  2.4380451e-03 -6.1068442e-03
  1.5159283e-04  8.2583334e-03 -6.3633192e-03  9.4995815e-03]"
389,549124560793374720,False,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL,"[ 7.24209333e-03 -1.34943100e-03  6.60096109e-03 -1.17047783e-02
 -7.23300781e-03 -8.41645431e-03 -6.67200005e-03  6.51682867e-03
 -3.55080166e-03 -9.86402761e-03  8.59606266e-03 -4.59771045e-03
  1.06343888e-02 -8.39976873e-03  5.56094479e-03  4.08029230e-03
  3.32854316e-03 -7.60841183e-03  4.52051172e-03 -9.50605236e-03
 -3.26444232e-03 -2.16981885e-03  7.09780119e-03 -4.64310637e-03
 -9.81279090e-03  6.40571117e-03 -1.97893055e-03 -4.35200194e-03
  9.41590779e-03  4.78647649e-03 -2.80281552e-03 -8.14277428e-06
  7.37853022e-03  7.73575343e-03  4.61141532e-03  6.59893826e-03
  8.62057786e-04 -2.04815157e-03 -1.08379181e-02 -1.51210395e-03
 -8.23737762e-04 -9.18703619e-04 -4.49131476e-03  9.43407044e-03
 -4.51202365e-03 -8.57237168e-03 -3.32329725e-03 -4.23455704e-03
 -9.02516209e-03  6.92404108e-04 -5.00324555e-03 -1.61115185e-03
 -6.81754481e-03  1.49660686e-03  1.54181721e-03 -7.87810772e-04
 -7.06551969e-03 -8.15376290e-04  8.37526657e-03  2.04777345e-03
 -8.88943486e-03 -5.70312748e-03  5.76759409e-03  3.51541722e-03
 -9.73059982e-03  5.76794660e-03 -1.15376795e-02 -7.51730334e-03
  3.18489573e-03 -3.80686251e-03  3.38401948e-03  1.00563029e-02
 -2.28520110e-03  1.20989447e-02  1.84732350e-03  1.12430695e-02
  6.98846346e-03 -9.18454304e-03 -3.74353048e-03  8.60163197e-03
  4.38718963e-03  8.09691288e-03  4.71315486e-03  6.98267343e-03
 -9.80803650e-03  3.22201615e-03 -5.84071875e-03  8.42262153e-03
  7.84412306e-03  5.24027646e-03  9.87938605e-03  1.98326493e-03
 -2.56163138e-03  8.02070927e-03 -5.70411934e-03 -3.77211400e-04
  1.17942300e-02 -3.89411882e-03  5.34026837e-03 -1.10280691e-02]"
390,519935535083565056,False,someone spray painted a penis on a €1.9m bugatti veyron URL URL,"[ 1.1429761e-03 -9.8373573e-03  4.6090693e-03 -4.9182255e-04
  6.4816768e-03  1.6524016e-03 -3.2487775e-03  8.0411108e-03
  1.5103248e-03  1.2228861e-05 -4.6940097e-03 -8.8758646e-03
 -7.7797254e-03  9.0614101e-03 -8.9703603e-03  8.9827161e-03
 -9.4808256e-03 -2.9381740e-04 -1.9098093e-03 -9.4842697e-03
  8.8920677e-03  6.9179167e-03  3.0423200e-03  4.9190694e-03
 -4.0364441e-05  9.5213959e-03  7.0743514e-03 -9.9941464e-03
 -4.5834016e-03 -1.1928754e-03  3.2950498e-03 -4.4029546e-03
  1.6476550e-03 -7.9281786e-03  2.6224980e-03  5.1213079e-03
  5.0199418e-03 -3.2239067e-03 -8.7606646e-03 -9.4964430e-03
 -6.0885266e-04 -7.5607984e-03 -7.0709041e-03  6.2320074e-03
  7.4893800e-03  2.2725414e-03 -7.9919826e-03 -6.0246866e-03
  8.3279787e-03  3.8207611e-03 -5.1885843e-03 -7.8380313e-03
  8.8942662e-04  3.3705232e-03  2.1625916e-03  3.3140029e-03
 -5.8010821e-03 -1.0052429e-02 -7.3738992e-03  4.2537539e-04
  4.8197978e-03  4.4703200e-03  2.0462051e-03  5.1268572e-03
 -1.2443923e-04  4.2512063e-03 -9.2761945e-03  7.9943854e-03
  6.0279490e-03  5.4737702e-03  7.0997602e-03  8.4889103e-03
  8.4275065e-04 -1.7696830e-03  7.2807202e-04 -9.3070939e-03
  8.4817475e-03 -6.5310099e-03  8.5676173e-03 -4.2943284e-03
  3.8631272e-04 -9.3768518e-03 -9.9973995e-03 -7.6613473e-03
 -7.8320382e-03  2.6112061e-04 -7.2042099e-03 -4.9126162e-03
 -4.9949670e-03 -4.2842980e-03  7.4308752e-03  5.0759870e-03
  8.8370154e-03  7.2598602e-03 -5.5079511e-03  7.4057938e-03
 -9.2747398e-03 -2.8556639e-03 -7.8573935e-03  4.3043322e-03]"
391,524949828711620608,True,update: one shooter possibly on the loose in #ottawa amid reports of shootings in the city: URL,"[-5.3832971e-04  2.3795097e-04  5.1208129e-03  9.0100095e-03
 -9.3028015e-03 -7.1257986e-03  6.4668339e-03  8.9942142e-03
 -5.0141448e-03 -3.7755303e-03  7.3806238e-03 -1.5482028e-03
 -4.5482097e-03  6.5582716e-03 -4.8654266e-03 -1.8213944e-03
  2.8807621e-03  9.9951867e-04 -8.2856435e-03 -9.4627310e-03
  7.3160920e-03  5.0746361e-03  6.7673773e-03  7.7055389e-04
  6.3606012e-03 -3.3987253e-03 -9.5649494e-04  5.7896408e-03
 -7.5279637e-03 -3.9310916e-03 -7.5241528e-03 -9.3252060e-04
  9.5462678e-03 -7.3294532e-03 -2.3377247e-03 -1.9472206e-03
  8.0860239e-03 -5.9411479e-03  4.7063531e-05 -4.7561936e-03
 -9.6133174e-03  5.0143483e-03 -8.7716458e-03 -4.3993979e-03
 -4.4197419e-05 -3.0571656e-04 -7.6555018e-03  9.6206153e-03
  4.9792281e-03  9.2448117e-03 -8.1555117e-03  4.4882507e-03
 -4.1367798e-03  8.2160701e-04  8.5055297e-03 -4.4670501e-03
  4.5207879e-03 -6.7869769e-03 -3.5453094e-03  9.4131250e-03
 -1.5899454e-03  3.1842492e-04 -4.1351607e-03 -7.6856278e-03
 -1.5133474e-03  2.4779525e-03 -8.7904517e-04  5.5421274e-03
 -2.7538342e-03  2.2634685e-03  5.4631918e-03  8.3603226e-03
 -1.4491691e-03 -9.2185801e-03  4.3741493e-03  5.7484390e-04
  7.4453927e-03 -8.1699196e-04 -2.6475682e-03 -8.7611368e-03
 -8.6897466e-04  2.8395168e-03  5.4088435e-03  7.0646806e-03
 -5.7088719e-03  1.8640527e-03  6.1041103e-03 -4.8082904e-03
 -3.1072081e-03  6.8058898e-03  1.6363383e-03  1.8568379e-04
  3.4809369e-03  2.1089095e-04  9.6349772e-03  5.0669815e-03
 -8.9185182e-03 -7.0445496e-03  9.0432179e-04  6.4067342e-03]"
392,427652211414274048,True,ex-marlboro man dies from smoking-related disease... URL,"[-8.6566247e-03  3.6905129e-03  5.1959832e-03  5.7531265e-03
  7.4862028e-03 -6.1962982e-03  1.1357308e-03  6.0894550e-03
 -2.8603603e-03 -6.2177405e-03 -4.0181025e-04 -8.3769066e-03
 -5.6103785e-03  7.1281181e-03  3.3580924e-03  7.2338819e-03
  6.8405746e-03  7.5472849e-03 -3.8139601e-03 -5.6922680e-04
  2.3454337e-03 -4.5307558e-03  8.4132301e-03 -9.8673180e-03
  6.7694965e-03  2.9133202e-03 -4.9247323e-03  4.4062473e-03
 -1.7604711e-03  6.7238314e-03  1.0010565e-02 -4.3799910e-03
 -6.1823218e-04 -5.7321875e-03  3.8618287e-03  2.7932294e-03
  6.9261175e-03  6.1130566e-03  9.5589757e-03  9.2949579e-03
  7.8993170e-03 -7.0032878e-03 -9.1682570e-03 -3.5863565e-04
 -3.0744227e-03  7.9156663e-03  5.9469035e-03 -1.5464475e-03
  1.5221027e-03  1.7858401e-03  7.8529697e-03 -9.5101306e-03
 -2.1231297e-04  3.4513555e-03 -9.5001655e-04  8.3945459e-03
  9.0359701e-03  6.5515139e-03 -7.1170239e-04  7.7190315e-03
 -8.5554980e-03  3.2082938e-03 -4.6251402e-03 -5.1011825e-03
  3.5811956e-03  5.3889886e-03  7.7864453e-03 -5.7675261e-03
  7.4305190e-03  6.6475351e-03 -3.7087579e-03 -8.7657599e-03
  5.4500978e-03  6.5323468e-03 -7.7283254e-04 -6.7212838e-03
 -7.1055321e-03 -2.4854392e-03  5.1496332e-03 -3.6845463e-03
 -9.3926126e-03  3.8328387e-03  4.8939930e-03 -6.4379312e-03
  1.2251263e-03 -2.0909514e-03  4.0189050e-05 -9.9096680e-03
  2.7181520e-03 -4.7525601e-03  1.0862300e-03 -1.5897581e-03
  2.2186961e-03 -7.9093147e-03 -2.6965016e-03  2.6793466e-03
  5.3730179e-03 -2.4169411e-03 -9.5023662e-03  4.4990210e-03]"
393,504109775358287872,True,@antoniofrench alleged new shooting audio of #michaelbrown / URL,"[-0.00867244  0.00960014 -0.00299428 -0.0049977   0.00551844 -0.00182571
  0.00239102  0.00677937  0.0068974  -0.00722137  0.00865045  0.00650297
  0.00559913 -0.00846048  0.009098   -0.00396791  0.00924912 -0.00730712
 -0.00800581  0.00775125  0.00033481 -0.0033085   0.00903239  0.01315074
 -0.0127101   0.00188194  0.00789662  0.00309819  0.00420316  0.00064646
  0.00114942 -0.00359704 -0.00936228 -0.00053161  0.00482303  0.00994873
  0.00818249 -0.00677085 -0.01150297  0.01026795  0.00537725  0.00444169
  0.01014652 -0.002381    0.0092622   0.00098219  0.00349349 -0.00434201
 -0.00375534 -0.00489887  0.00539446 -0.00050857 -0.00999973 -0.01159332
 -0.00923883 -0.0008262  -0.00012871  0.00920201  0.00652826 -0.00834269
  0.00260123  0.00484421  0.01015978  0.00092853  0.00388595 -0.00549759
 -0.00152806  0.00957765 -0.00395662 -0.01274664  0.00573816 -0.00330453
 -0.00149171  0.01171623 -0.00242079 -0.00389076 -0.00510127  0.00947998
 -0.0071377   0.004693   -0.00498292  0.00475444  0.00265195  0.00344542
 -0.0013874  -0.00387519  0.00870843  0.0078455  -0.00236911 -0.01137991
 -0.00790044 -0.00114045 -0.00151089 -0.00230047  0.01117305 -0.00186292
  0.00814868 -0.00704474 -0.00106388 -0.00743632]"
